0,1,2,3,4,5
0,-0.323,0.199,0.342,0.911,1.841
1,0.0,1.905,1.153,0.495,0.469
0,0.0,-0.225,-0.414,1.861,0.601
0,-0.161,0.385,-0.717,2.877,0.504
0,0.0,0.638,1.533,1.645,0.333
0,-0.227,0.786,-0.483,3.116,0.812
1,-0.207,0.627,0.593,1.688,0.935
0,-0.123,-0.238,-0.604,2.64,0.456
1,0.0,0.987,0.689,0.905,0.391
1,1.584,-0.982,1.637,0.94,0.305
0,0.0,0.34,-0.493,2.065,0.311
0,-0.234,-0.387,1.352,0.943,0.308
1,-0.229,-0.494,1.752,1.167,0.563
1,0.883,-0.551,0.941,0.912,0.219
1,0.6,0.839,2.09,0.562,0.244
1,0.919,1.326,1.293,0.431,0.96
0,-0.258,0.45,0.82,1.328,1.957
1,-0.327,-0.585,2.363,0.872,0.253
0,0.0,2.003,1.718,0.954,0.165
1,-0.394,-0.473,1.79,1.183,0.717
0,-0.067,0.242,0.318,1.178,2.092
0,-0.206,-0.571,1.784,1.3,0.714
0,0.164,-0.229,0.839,1.895,2.064
0,-0.118,-0.183,-0.379,2.205,1.053
0,-0.215,0.337,-0.452,2.215,0.883
0,1.11,0.81,1.806,0.609,0.191
0,-0.263,-0.443,1.947,1.066,0.493
0,1.273,1.332,-0.488,-0.227,-0.089
0,0.047,0.065,-0.095,0.732,1.653
1,-0.496,1.292,1.25,0.724,0.122
1,-0.194,0.518,1.816,2.192,0.769
0,1.853,0.878,-0.421,-0.372,-0.101
0,-0.289,-0.547,2.21,1.651,0.447
0,-0.189,0.611,-0.55,3.375,0.489
0,-0.152,-0.237,1.442,2.234,0.6
0,-0.095,0.247,0.667,1.913,0.461
0,-0.201,-0.477,1.846,1.152,0.178
0,0.219,-0.248,0.949,2.186,0.27
1,-0.158,-0.457,1.342,2.253,1.157
0,-0.165,-0.313,-0.64,3.101,-0.22
0,0.0,0.498,0.571,0.517,0.064
1,0.666,0.884,2.048,0.59,0.446
1,1.274,1.198,-0.57,-0.273,-0.069
0,-0.101,-0.157,-0.391,1.774,0.469
0,0.0,-0.561,1.895,1.23,0.212
1,1.592,-0.625,1.97,0.924,0.458
0,-0.062,0.162,0.153,0.29,2.41
0,-0.183,0.371,0.792,1.752,0.382
0,0.343,0.252,-0.485,2.259,1.065
1,-0.638,-0.646,2.568,1.152,0.304
0,1.372,-0.248,0.597,2.166,0.872
0,-0.621,1.963,1.323,0.589,0.14
0,-0.236,0.725,-0.243,1.275,2.799
1,-0.503,1.641,1.56,0.82,1.317
0,0.292,0.257,0.43,0.464,1.893
0,0.206,0.222,0.578,1.398,0.805
1,0.797,-0.652,2.066,1.042,0.774
0,1.672,1.567,0.468,0.406,0.253
0,0.596,0.215,-0.361,2.37,1.549
1,0.978,1.358,0.551,0.292,0.192
1,-0.498,1.562,1.521,1.348,0.374
0,0.642,0.387,-0.521,3.386,0.283
0,-0.193,0.524,1.08,2.531,0.539
0,1.114,1.012,2.062,1.469,0.233
0,0.201,0.31,0.796,3.054,0.635
1,1.117,1.493,1.909,1.163,0.331
0,-0.209,-0.472,1.328,1.241,0.177
0,-0.164,0.423,-0.536,2.162,0.347
1,-0.172,-0.401,1.781,2.082,1.079
0,0.269,0.146,-0.263,1.247,2.539
0,0.238,-0.245,0.648,2.389,0.301
0,0.278,-0.199,-0.443,2.796,1.109
0,-0.089,0.202,0.254,1.046,1.086
1,-0.764,1.954,1.159,0.729,0.169
0,-0.166,0.553,1.07,2.515,1.301
0,-0.275,0.329,0.512,1.599,1.12
0,0.0,0.965,2.273,0.928,0.183
0,-0.191,0.468,1.051,1.8,0.278
0,-0.08,0.154,0.273,0.346,2.843
1,-0.473,0.986,1.318,0.827,0.353
0,0.304,-0.502,1.384,1.736,0.349
1,0.471,0.776,2.172,1.144,0.92
1,1.273,1.019,2.305,0.75,0.223
1,-0.331,1.349,-0.515,2.761,0.335
0,1.83,-0.757,0.669,0.478,0.175
1,0.0,0.668,0.559,1.678,0.921
1,0.665,1.229,1.296,0.767,-0.104
0,0.247,0.308,0.817,1.037,0.991
0,-0.329,-0.645,2.365,1.938,0.496
1,0.557,1.121,2.291,0.557,0.594
0,-0.534,1.127,1.999,0.875,0.144
1,2.106,1.504,1.589,0.385,0.233
0,-0.176,-0.289,-0.563,2.852,0.625
1,-0.74,1.936,0.432,0.543,0.209
0,0.0,-0.49,2.01,1.88,0.802
1,-0.766,2.47,1.821,0.517,0.37
0,-0.289,0.3,-0.479,2.438,0.724
0,-0.378,-0.579,2.076,1.279,0.471
1,-0.481,1.432,1.461,0.732,0.169
0,0.0,-0.469,0.279,0.381,0.098
1,0.786,0.542,1.251,2.43,0.7
0,0.0,-0.533,0.737,2.526,0.342
0,-0.071,-0.123,-0.257,1.608,1.746
0,0.399,-0.678,2.598,0.519,0.192
1,-1.034,2.165,0.933,0.569,0.249
1,0.64,1.233,2.633,0.724,0.23
0,-0.126,-0.166,-0.373,2.76,0.822
0,0.121,0.117,0.173,0.597,1.824
0,-0.119,0.344,0.327,0.496,3.58
0,0.419,1.064,2.396,0.925,0.346
1,-0.978,1.578,1.364,0.509,0.48
0,-0.18,0.666,0.237,0.482,3.347
0,0.152,-0.222,0.752,2.182,1.875
0,-0.364,-0.418,1.554,1.275,0.456
0,-0.626,2.105,0.582,0.351,0.128
0,0.0,0.313,0.627,2.073,0.273
0,0.0,-0.594,0.588,0.406,0.173
0,0.0,1.05,-0.604,-0.322,-0.18
0,1.366,0.337,-0.268,1.576,1.207
0,-0.078,-0.175,-0.413,1.655,0.761
0,0.0,-0.658,2.372,1.56,0.357
0,-0.062,0.156,0.139,0.273,2.444
0,-0.32,1.239,0.513,-0.251,2.424
0,0.0,-0.462,1.05,2.092,0.193
0,-0.28,0.703,0.242,0.79,3.209
0,-0.284,-0.578,2.18,1.646,0.326
0,-0.624,1.443,1.103,0.632,0.278
0,0.163,0.275,0.687,1.554,0.247
0,-0.376,1.399,-0.503,2.396,1.036
1,-0.738,-0.9,1.197,0.674,-0.323
0,-0.075,0.21,0.185,0.28,2.761
0,0.148,-0.192,0.919,1.932,2.115
1,1.464,-0.673,1.831,0.895,0.577
1,1.241,1.247,1.996,0.567,0.618
0,-0.107,-0.155,-0.379,2.496,1.044
0,0.0,-0.443,1.298,1.547,0.339
1,-0.239,-0.378,1.551,1.435,0.504
1,0.477,-0.687,2.126,0.685,0.28
0,0.585,0.864,1.67,0.617,0.904
0,0.071,0.128,-0.218,1.178,1.547
0,1.169,0.512,0.866,2.614,0.578
0,0.677,1.119,1.704,0.735,0.296
1,1.511,0.894,1.826,0.674,0.421
0,-0.16,0.492,0.978,1.344,0.267
1,0.495,-0.398,1.059,0.378,0.158
1,1.559,-0.791,1.485,0.802,0.229
1,1.499,0.942,1.611,0.755,0.959
1,0.824,0.806,0.849,0.822,0.32
0,1.555,-0.487,1.005,2.118,0.598
0,0.0,2.211,1.243,0.561,0.118
0,-0.35,-0.736,-1.317,-1.038,0.401
0,-0.145,-0.278,1.133,0.554,2.746
1,-0.456,1.585,-0.586,2.694,0.394
0,-0.41,0.688,1.754,1.592,0.487
0,1.018,1.236,1.703,0.428,0.34
1,0.0,1.101,1.838,1.073,0.421
0,-0.349,-0.754,2.988,1.041,0.269
0,-0.094,0.208,0.306,0.879,1.479
0,0.0,0.402,0.248,0.282,0.083
1,-0.332,0.982,0.669,1.046,0.411
0,0.0,1.031,0.432,0.398,0.124
0,-0.101,0.222,-0.319,1.483,1.973
1,-0.17,-0.458,1.721,2.402,0.74
1,1.208,-0.853,1.788,0.876,0.535
1,1.763,1.207,2.174,0.664,0.34
0,0.095,0.114,-0.215,1.194,1.294
0,-0.094,-0.176,-0.388,2.151,0.515
1,1.249,-0.751,2.039,1.059,0.319
0,0.803,0.323,-0.409,2.131,1.499
0,0.088,0.084,-0.144,0.78,2.141
0,-0.445,-0.841,2.852,1.268,0.313
1,0.0,-0.518,1.236,0.62,0.316
0,-0.499,1.809,0.699,1.305,1.181
1,-0.578,1.93,0.657,0.376,0.072
1,-0.477,-0.779,1.671,0.854,-0.195
0,-0.338,-0.799,2.73,1.029,0.404
1,-0.58,1.356,0.879,1.176,0.486
0,0.067,-0.065,-0.184,0.813,0.877
0,0.0,1.594,2.035,0.904,0.276
0,0.149,0.271,0.384,1.555,1.461
0,0.0,0.323,0.535,1.511,0.373
0,-0.223,-0.488,1.125,2.375,0.229
0,0.0,-0.786,2.799,1.042,0.371
0,-0.544,0.45,1.114,1.238,0.34
0,1.099,1.042,0.619,0.67,0.318
0,-0.038,-0.064,-0.108,0.486,3.184
0,0.084,0.116,-0.15,0.771,1.749
0,-0.05,-0.094,-0.218,1.208,0.716
1,-0.937,0.714,-0.167,0.177,0.161
0,0.834,0.411,-0.507,3.21,0.274
0,-0.087,-0.174,-0.332,1.999,0.412
0,-0.41,-1.01,2.588,0.931,0.344
0,0.0,-0.288,-0.693,2.696,0.555
0,-1.092,0.469,0.294,0.234,0.048
0,0.099,0.149,0.195,0.767,1.822
1,-0.236,-0.604,2.708,0.721,1.205
0,0.134,0.211,-0.335,1.866,1.056
0,-0.053,0.102,-0.11,0.607,2.385
0,-0.132,-0.218,-0.448,2.766,0.764
1,-1.007,2.198,0.876,0.649,0.229
0,-0.453,1.361,1.883,0.88,0.274
0,-0.101,0.153,0.245,-0.254,1.84
0,0.201,-0.403,0.823,1.086,-0.201
1,1.49,-0.401,0.793,0.689,0.203
1,-0.537,1.308,1.465,0.731,0.182
0,0.0,0.469,1.178,1.683,0.259
0,-0.291,-0.568,2.318,2.018,0.531
0,0.23,-0.159,-0.362,2.622,1.158
0,0.686,0.492,-0.394,2.728,0.913
0,-0.144,0.285,-0.539,2.956,0.552
0,-0.367,0.451,0.272,0.308,0.086
0,-0.544,1.297,2.589,0.9,0.334
1,1.817,1.221,1.639,0.854,0.325
0,-0.276,0.409,0.745,2.598,0.631
0,-0.221,-0.58,2.275,0.571,1.645
0,0.194,0.3,-0.561,3.256,0.341
0,-0.047,-0.08,-0.174,1.11,1.149
0,0.172,0.244,-0.402,2.26,0.839
0,-0.396,1.677,0.538,1.45,1.534
0,-0.156,-0.26,0.764,2.705,0.555
1,0.713,0.778,1.59,0.642,0.298
0,-0.496,1.846,0.566,2.035,0.575
1,-0.123,-0.271,1.588,1.911,1.474
0,-0.154,-0.276,0.874,2.786,0.87
0,-0.246,-0.668,2.104,1.02,0.251
0,-0.606,1.287,0.797,0.75,0.188
0,-0.062,-0.117,0.425,0.572,3.47
0,-0.641,2.152,1.264,0.799,0.207
0,-0.219,0.194,-0.358,1.481,0.714
1,1.145,-0.581,-0.581,-0.263,-0.081
1,0.6,0.994,2.178,0.45,0.53
0,0.161,0.329,0.825,1.739,0.282
0,0.0,-0.485,1.92,2.211,0.986
0,-0.085,0.176,0.215,-0.234,2.287
0,-0.041,-0.064,-0.117,0.468,3.498
0,0.511,0.528,-0.366,1.612,1.093
0,-0.372,-0.762,2.688,1.257,0.296
0,-0.253,0.508,-0.926,0.315,2.918
0,0.0,-0.737,1.767,0.845,0.125
0,-0.167,0.236,-0.349,1.836,1.022
0,-0.261,-0.625,1.933,1.022,0.16
0,-0.38,1.39,1.817,0.522,0.377
0,-0.369,0.877,2.308,1.161,0.291
1,-0.355,0.698,1.56,1.254,0.371
0,0.188,0.249,-0.376,2.192,1.404
1,1.141,1.131,2.046,1.369,0.328
0,-0.156,0.275,-0.346,2.261,1.115
0,-0.792,1.604,0.443,0.356,0.085
0,-0.208,-0.412,1.539,2.461,0.735
0,0.0,1.416,0.516,0.355,0.149
1,1.441,1.282,1.521,0.973,0.59
1,1.232,-0.663,-0.153,0.142,0.135
0,0.099,0.11,-0.115,0.393,2.852
1,1.052,1.32,0.652,0.532,0.162
1,0.58,1.151,1.833,0.48,0.369
0,-0.074,-0.134,-0.312,1.903,1.47
1,-0.552,2.181,1.83,0.75,0.736
0,0.0,-0.406,-0.923,1.572,-1.044
0,-0.452,0.341,-0.289,0.884,-0.801
0,-0.067,-0.1,0.327,1.372,0.9
0,0.085,-0.086,0.211,-0.243,3.161
0,-0.072,0.094,-0.131,-0.364,3.218
0,-0.089,-0.164,-0.388,2.139,0.462
1,0.221,-0.348,1.223,2.381,1.283
0,-0.231,0.416,-0.604,3.096,0.42
1,0.726,1.532,1.915,0.675,0.636
0,0.343,-0.426,1.955,1.288,0.743
0,-0.617,1.965,0.884,0.546,0.191
1,-0.714,1.051,1.959,1.199,0.337
1,-0.513,1.591,1.169,0.677,0.198
0,0.0,-1.156,1.747,-0.583,-0.117
1,0.786,0.966,0.77,0.392,0.257
1,0.0,0.711,0.452,0.583,0.148
0,-0.093,0.264,-0.168,0.745,2.911
0,0.775,1.108,0.933,0.399,0.416
1,0.554,1.045,1.127,0.601,0.419
1,0.491,0.433,-0.598,2.578,0.562
0,-0.192,0.511,0.964,2.612,0.539
1,1.005,-0.838,2.136,1.134,0.278
0,-0.198,0.469,1.256,1.198,0.165
1,-0.189,-0.522,1.811,1.38,1.3
0,-0.376,1.077,2.692,1.266,0.374
0,-0.169,-0.255,-0.631,2.975,0.58
1,0.383,-0.649,2.517,0.9,1.078
0,-0.221,-0.58,2.274,0.57,1.645
0,-0.106,-0.163,-0.449,1.855,1.143
0,-1.026,-0.538,0.465,0.338,0.078
0,0.08,0.107,-0.14,0.76,1.467
0,0.057,-0.065,-0.099,-0.263,3.183
0,0.0,0.423,0.308,0.373,0.074
0,0.14,0.224,-0.426,2.114,0.432
0,0.0,0.274,0.726,1.581,0.327
1,-0.677,2.419,1.891,0.357,0.479
1,-0.632,1.861,0.631,0.415,0.107
1,0.0,1.085,0.89,0.971,0.147
0,0.041,-0.079,-0.153,0.703,2.065
1,-0.249,0.783,1.841,0.502,1.067
0,0.401,-0.667,2.263,0.723,0.723
0,0.132,0.117,-0.207,1.36,1.585
0,0.229,-0.126,0.484,1.088,1.378
1,0.0,1.743,0.684,0.433,0.222
0,0.0,0.608,0.514,0.341,0.079
0,0.682,0.476,-0.68,3.033,0.368
0,-0.084,0.222,0.192,0.297,2.725
0,0.0,1.488,0.932,0.679,0.211
0,-0.145,-0.19,-0.464,2.735,0.77
0,-0.227,0.585,1.29,1.272,0.383
0,0.156,0.247,-0.448,2.773,0.27
0,-0.135,-0.356,1.554,0.566,2.534
0,1.332,-0.617,1.065,2.237,0.351
1,0.718,1.904,1.608,0.527,1.004
1,-0.361,-0.61,1.954,0.611,0.548
0,-0.096,-0.176,-0.358,2.028,0.404
0,0.432,0.537,0.797,2.921,0.891
1,0.0,0.725,0.733,0.514,0.115
0,0.0,-0.532,2.019,1.869,0.808
0,-0.056,-0.103,-0.136,0.592,3.777
0,-0.189,0.441,1.189,1.812,0.358
0,-0.26,0.621,-0.586,3.041,0.808
0,-0.176,0.236,0.327,0.591,1.126
1,0.44,-0.497,1.943,0.41,0.558
0,0.0,-0.665,2.335,1.489,0.334
0,-0.453,1.549,0.416,-0.237,2.239
0,0.362,-0.586,1.819,0.974,0.525
1,-0.379,1.047,1.263,0.742,0.284
0,-0.135,0.314,0.611,2.01,0.352
0,0.191,-0.188,-0.486,2.786,0.333
0,-0.103,-0.149,-0.289,2.472,0.984
0,0.0,0.72,0.414,0.35,0.083
0,0.0,-0.144,-0.387,1.896,0.835
1,0.796,-0.652,2.066,1.042,0.774
0,0.073,-0.127,-0.304,1.396,1.363
0,-0.118,0.331,0.865,1.643,0.279
0,0.525,0.85,1.353,0.853,1.801
0,-0.161,0.466,0.43,1.197,2.952
1,0.0,-0.731,0.517,0.454,0.21
1,1.812,1.412,0.561,0.297,0.141
1,1.734,1.496,1.452,0.502,0.31
1,0.563,1.416,0.893,0.79,0.912
0,0.164,0.22,-0.385,2.319,1.612
0,0.0,0.772,1.429,1.995,0.29
0,-0.256,0.206,0.284,0.392,2.614
0,0.103,-0.111,-0.254,1.755,1.274
1,2.141,-0.671,1.68,0.623,0.252
0,0.0,2.007,0.626,0.484,0.135
0,-0.308,-0.656,2.774,1.224,0.29
0,1.58,1.642,0.644,0.765,0.288
1,0.982,1.077,0.523,0.759,0.452
0,-0.401,1.223,-0.53,3.115,0.27
1,-0.129,-0.248,1.307,2.391,1.158
0,0.072,-0.101,0.333,1.114,0.947
0,0.0,1.894,1.175,0.753,0.138
0,0.214,0.413,0.553,2.222,2.267
0,-0.337,-0.768,2.503,1.402,0.211
1,1.562,0.74,0.293,0.629,0.101
0,-0.051,0.128,-0.107,0.652,2.331
0,-0.863,1.628,0.961,0.556,-0.106
0,-0.12,-0.216,-0.462,2.148,0.675
1,-1.039,1.628,0.888,0.81,0.37
0,-0.086,0.175,-0.281,1.729,1.204
0,0.119,-0.076,-0.132,0.47,2.582
1,0.997,0.862,0.835,0.526,0.152
1,1.486,1.345,1.576,0.714,0.201
1,-0.154,-0.284,0.805,2.852,1.117
0,-0.378,-0.885,1.952,0.804,0.317
0,-0.546,2.1,1.448,0.678,0.291
0,0.082,-0.081,-0.113,-0.32,2.686
0,0.0,0.202,0.451,-1.279,-1.7
1,0.376,0.485,1.452,0.656,0.589
1,0.827,0.808,0.613,1.035,0.911
0,0.183,0.383,-0.77,3.204,0.74
0,0.2,0.354,0.739,1.978,0.56
1,0.0,-0.651,2.349,1.265,0.276
0,0.194,-0.289,1.08,1.077,1.857
0,0.101,0.129,-0.232,0.979,1.2
0,1.167,1.61,1.503,0.745,0.317
0,-0.232,0.65,1.431,1.78,0.334
0,-0.277,0.679,1.78,1.104,0.985
0,-0.053,-0.073,-0.104,-0.295,3.108
0,0.0,-0.557,1.902,1.195,0.21
1,1.234,0.942,1.935,0.753,0.409
0,-0.19,0.553,0.456,0.721,3.045
0,0.203,-0.239,-0.606,2.483,0.402
0,0.0,-0.193,-0.437,1.929,0.578
0,0.0,-0.488,1.285,1.571,0.303
1,0.0,1.568,1.592,1.258,0.367
1,-0.162,-0.44,1.504,1.367,0.75
1,0.0,1.289,0.63,1.035,0.145
0,0.0,-0.555,1.829,1.118,0.229
1,-0.841,2.074,-0.664,0.615,0.114
1,0.0,0.52,0.292,0.724,0.127
0,0.0,-0.482,1.083,2.541,0.43
0,0.868,0.858,0.613,0.592,0.091
0,-0.395,0.371,0.403,1.153,1.322
0,0.616,0.831,2.194,0.5,0.25
0,-0.199,0.312,-0.363,2.146,0.854
1,1.493,1.953,0.699,0.425,0.195
1,-0.373,-0.668,2.556,0.89,1.072
0,-0.322,-0.738,2.224,0.922,0.136
1,-0.794,1.609,-0.887,0.514,0.112
1,-0.524,-0.554,1.84,1.251,0.423
0,-0.079,0.129,-0.223,1.44,1.569
0,-0.132,-0.219,-0.449,2.766,0.764
0,-0.21,-0.565,1.521,1.129,0.187
0,-0.797,2.496,0.849,0.586,0.123
0,0.094,0.089,-0.13,0.729,1.11
1,1.487,0.84,1.942,1.043,0.697
1,0.413,0.899,2.427,1.039,0.399
0,-0.177,0.434,1.146,1.806,0.27
0,-0.161,0.607,0.27,0.553,3.509
0,-0.104,-0.26,1.333,0.719,2.819
0,0.161,0.226,-0.374,2.263,1.657
0,0.043,-0.053,-0.094,0.336,2.393
0,-0.206,0.769,1.168,1.077,0.325
1,0.927,0.943,1.752,0.99,0.443
0,0.601,0.4,1.065,1.628,1.134
0,0.0,1.818,1.573,0.771,0.146
0,-0.102,-0.221,1.173,0.359,3.052
0,-0.132,0.271,0.578,2.031,0.511
1,0.0,0.757,0.876,0.441,0.109
0,0.0,-0.427,0.368,0.245,0.058
0,-0.113,-0.2,-0.453,2.597,1.347
0,-0.853,0.525,0.379,0.384,-0.054
1,0.623,-0.798,2.523,1.231,0.429
1,0.0,-0.241,0.436,0.43,0.135
0,0.077,-0.113,0.354,1.32,1.084
0,-0.468,1.653,0.904,0.629,0.205
1,-0.281,-0.623,2.436,1.247,0.557
0,-0.068,0.215,0.176,0.295,2.51
0,0.878,0.665,1.339,1.505,0.675
1,-0.597,1.172,1.487,1.569,0.981
1,1.802,1.16,1.125,0.97,0.574
0,-0.053,-0.075,0.137,-0.312,3.432
1,-1.013,1.167,0.87,0.619,-0.259
0,-0.283,-0.627,2.33,1.797,0.344
0,-0.622,1.824,1.513,-0.562,-0.199
1,-0.787,-1.28,-0.82,-0.335,-0.087
1,-0.286,0.378,0.637,1.871,0.687
1,0.0,1.404,0.524,0.399,0.134
0,-0.081,0.149,0.285,0.359,2.912
0,-0.119,-0.179,-0.342,1.794,0.429
0,0.19,-0.215,-0.427,2.923,0.553
0,-0.295,1.052,0.444,0.624,2.662
0,0.0,0.336,0.672,1.772,0.204
0,-0.056,0.118,0.123,0.278,2.692
0,-0.166,-0.312,0.91,2.759,0.518
0,0.254,-0.202,-0.428,2.814,1.066
0,0.25,-0.202,-0.392,2.203,0.899
0,-0.167,-0.32,1.102,2.139,0.626
1,-0.547,0.712,1.153,1.179,1.702
0,0.0,0.541,-0.601,3.369,0.532
0,-0.583,1.599,-0.546,-1.011,1.064
1,-0.174,-0.461,1.977,1.817,1.013
0,0.061,0.075,0.129,0.293,2.459
0,-0.295,0.507,1.028,2.454,0.435
1,0.5,-0.54,2.035,0.396,0.803
0,0.313,0.523,-0.462,2.597,1.549
0,0.0,-0.406,1.4,1.328,0.206
0,-0.174,0.401,0.824,1.864,0.266
0,-0.3,0.634,1.093,2.197,0.368
0,0.169,-0.289,0.86,1.433,0.688
0,-0.148,-0.272,0.829,2.767,0.901
0,0.0,-0.138,-0.363,1.616,1.125
1,0.299,0.448,0.848,1.646,0.394
0,0.0,0.77,1.359,1.733,0.256
0,0.0,0.348,0.872,3.078,1.353
0,0.075,0.153,0.174,0.578,1.594
0,-0.255,0.606,1.504,2.187,0.483
0,0.075,0.153,0.174,0.577,1.593
0,0.324,0.391,0.356,1.439,2.56
0,-0.362,-0.893,3.079,1.518,0.281
0,-0.097,0.146,-0.262,0.966,0.704
1,0.961,1.517,0.463,0.422,0.139
1,1.079,2.294,1.193,1.043,0.43
1,2.373,-0.947,1.111,0.48,0.234
1,-0.268,-0.502,2.557,0.815,1.506
0,-0.092,0.179,-0.232,0.592,1.21
0,0.0,2.343,1.238,0.476,0.126
0,0.0,-0.7,1.982,1.334,0.354
0,-0.169,0.283,0.482,1.557,1.509
0,0.28,0.149,-0.275,1.238,2.467
0,0.297,-0.314,1.283,0.285,2.793
0,0.074,0.102,-0.135,0.501,3.083
1,1.502,0.992,1.356,1.237,0.65
1,-0.271,0.803,0.721,2.64,0.99
1,-0.828,1.714,0.902,0.619,-0.115
1,0.568,0.971,0.836,1.263,0.219
0,-0.042,-0.048,-0.144,1.018,3.629
1,0.0,2.001,0.782,0.424,0.201
0,-0.502,-0.96,2.934,1.062,0.32
0,0.0,2.347,1.097,0.476,0.101
0,-0.081,0.149,0.285,0.359,2.91
0,0.0,-0.85,2.588,1.054,0.22
1,-0.735,1.386,0.761,1.231,0.319
0,-0.05,-0.075,-0.223,0.925,2.708
0,-0.246,0.498,1.296,1.121,0.206
0,-0.06,-0.082,-0.241,1.101,1.215
1,-0.268,-0.509,1.581,1.104,0.538
1,-0.14,-0.408,1.472,1.302,0.839
0,-0.19,-0.39,1.617,2.031,0.655
1,-0.645,1.696,0.683,0.954,0.214
0,-0.094,0.236,-0.303,1.376,1.977
1,-0.089,-0.137,-0.412,2.302,1.971
0,1.167,0.399,-0.401,2.345,0.947
0,0.0,2.38,-0.67,0.585,0.087
0,0.0,0.509,1.17,1.815,0.412
0,0.078,0.091,0.159,-0.221,2.697
1,1.061,1.264,1.967,0.58,1.083
1,-0.569,0.863,1.576,0.187,0.596
1,0.0,0.566,0.345,0.784,0.14
0,-0.05,0.094,0.105,0.488,2.116
0,0.0,0.378,0.632,2.307,0.593
0,0.987,1.954,0.612,0.533,0.189
1,0.0,1.89,0.837,0.771,0.215
0,0.15,-0.221,-0.667,2.556,0.76
1,1.305,-0.753,1.656,0.964,0.251
1,0.89,0.415,0.822,1.215,0.796
0,-0.25,0.702,-0.511,3.251,0.582
0,0.131,0.208,0.35,1.017,1.246
1,-0.454,0.85,1.644,0.638,0.172
1,0.0,0.703,0.462,0.563,0.153
1,-0.459,1.846,0.918,0.557,0.146
0,-0.06,0.103,-0.251,0.948,1.237
0,-0.302,0.264,0.438,1.818,0.721
0,0.445,0.303,-0.531,3.107,0.561
0,0.0,2.31,1.162,0.455,0.127
0,-0.439,1.371,0.44,1.585,1.466
0,-0.112,-0.187,-0.51,2.062,0.807
0,0.0,0.423,1.052,1.443,0.392
0,0.448,-0.748,2.666,1.058,0.174
0,-0.15,-0.353,-0.637,3.902,0.455
0,1.298,0.624,-0.599,2.692,0.25
0,-0.152,-0.292,-0.631,3.332,0.479
0,1.967,-0.575,0.84,0.581,0.264
0,-0.39,-0.698,2.485,1.098,0.185
1,-0.52,1.896,1.949,0.72,0.879
0,-0.398,-0.577,2.036,1.523,0.321
0,-0.107,0.261,0.555,1.637,0.304
0,0.0,-0.708,2.259,1.054,0.191
0,-0.189,0.407,-0.594,3.058,0.403
0,-0.746,2.424,1.02,0.597,0.43
0,0.0,-0.493,-1.11,-0.78,-0.166
0,-0.052,0.083,0.252,0.972,2.652
1,-0.679,1.222,0.493,0.773,0.12
0,-0.136,-0.239,-0.548,2.892,0.766
0,-0.181,0.488,0.315,0.633,3.183
1,0.873,0.404,0.257,0.654,0.119
0,0.324,-0.621,2.208,0.548,0.199
1,1.2,0.704,1.019,0.629,0.192
0,0.388,-0.694,2.218,0.824,0.233
1,-0.716,1.122,1.77,0.887,0.4
1,0.0,0.791,0.527,0.721,0.181
0,0.066,-0.072,-0.154,1.078,1.529
0,0.0,-0.173,0.499,1.763,0.657
1,-0.451,0.839,2.119,0.736,0.411
0,0.18,0.295,-0.589,2.228,0.212
1,0.555,0.484,-0.423,1.576,1.615
1,-0.155,0.484,1.261,2.41,0.828
0,-0.134,-0.269,-0.524,2.723,0.331
1,1.587,1.319,1.694,0.548,0.469
0,-0.042,-0.068,-0.111,0.457,3.461
0,0.132,0.226,0.852,1.75,0.716
1,1.467,-0.935,1.433,1.094,0.722
0,-0.084,-0.142,-0.272,2.156,2.327
0,0.071,0.084,-0.089,0.562,1.538
1,-0.284,-0.469,2.314,1.208,1.175
1,-0.457,0.701,1.531,1.325,0.337
0,1.881,-0.52,1.013,1.954,0.565
0,0.0,0.367,1.031,2.662,0.618
0,0.0,0.372,0.81,1.698,0.368
1,-0.211,0.71,1.214,0.769,0.186
1,0.0,0.579,0.322,0.697,0.109
0,-0.126,0.186,-0.379,1.535,1.892
0,0.434,-0.741,1.749,0.787,0.11
1,1.044,1.058,2.084,0.951,0.814
1,1.37,0.796,1.81,1.011,0.542
0,-0.112,0.517,0.591,2.104,0.48
0,-0.284,0.811,-0.525,2.815,0.765
0,-0.045,-0.06,-0.101,-0.239,2.725
0,-0.091,-0.151,-0.418,2.027,0.349
0,0.0,0.508,1.511,1.677,0.245
0,0.251,0.561,0.993,2.304,0.252
1,-0.592,1.293,1.211,0.724,-0.102
1,1.02,1.293,0.498,0.611,0.298
1,0.0,-0.916,-1.041,-0.563,-0.144
0,-0.065,0.106,-0.243,1.111,1.313
0,0.12,-0.128,-0.329,2.01,1.411
0,-0.045,-0.072,0.159,-0.294,3.644
0,-0.125,-0.251,0.779,1.949,0.659
0,-0.211,0.551,1.164,1.307,0.165
0,-0.265,0.67,-0.419,2.083,1.164
0,-0.138,-0.386,0.842,2.869,0.624
0,0.0,-0.928,2.947,1.004,0.306
0,0.126,0.296,0.334,1.089,3.505
0,0.0,-0.952,2.685,1.128,0.233
0,0.0,-0.552,1.884,1.108,0.234
0,-0.123,-0.188,-0.492,2.039,0.665
0,-0.275,1.008,0.384,1.188,2.366
0,0.183,-0.228,-0.374,1.224,0.434
0,0.201,-0.152,-0.337,2.311,1.271
0,-0.152,0.254,-0.37,2.127,1.091
0,0.0,0.535,0.388,0.251,0.059
